,Genome,time_create,mother,age
2497,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,135,2492,4
2498,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,136,2464,2
2499,Eat Left Up Foto Eat Up Chemo Down Up Up Up Chemo Eat Chemo Chemo Down Foto Foto Foto Foto Foto Up Right Chemo Chemo,137,2323,49
2500,Eat Right Down Up Foto Down Down Chemo Left Left Chemo Left Foto Right Eat Chemo Chemo Right Eat Down Foto Down Up Chemo Foto,137,2453,3
2501,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,137,2476,0
2502,Chemo Foto Chemo Left Eat Left Down Up Chemo Left Eat Foto Down Up Right Chemo Chemo Left Right Down Right Up Chemo Right Up,138,2361,24
2503,Eat Foto Right Chemo Chemo Left Chemo Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Up Right Left Eat Foto Down Chemo Chemo Right Eat Chemo Chemo Foto Left Right Down Up Down Down,138,2369,27
2504,Eat Foto Right Chemo Chemo Left Right Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Eat Right Left Eat Foto Down Foto,138,2387,13
2505,Chemo Foto Chemo Left Eat Left Down Up Chemo Left Eat Foto Down Up Right Chemo Chemo Left Right Down Right Up Chemo Right Up,138,2457,51
2506,Eat Up Right Left Foto Left Down Right Down Up Up Left Right Eat Chemo Left Down Up Up Eat Up Eat Foto Eat,139,2456,1
2507,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,139,2476,32
2508,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Chemo Eat Right Down Left Chemo Eat Foto Down Up Chemo Chemo Foto,139,2479,5
2509,Down Down Left Down Right Up Down Right Chemo Up Up Foto Chemo Chemo Foto Eat Left Chemo Chemo Eat Chemo,139,2482,5
2510,Up Chemo Up Up Right Foto Right Foto Left Right Eat Chemo Chemo Down Eat Down Eat Eat Foto Chemo Up Foto Eat Up Left,139,2495,1
2511,Eat Right Down Up Foto Down Down Chemo Left Left Chemo Left Foto Right Eat Chemo Chemo Right Eat Down Foto Down Up Chemo Foto,140,2312,13
2512,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Chemo Eat Right Down Left Chemo Eat Foto Down Up Chemo Chemo Foto,140,2440,0
2513,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,140,2492,1
2514,Chemo Foto Chemo Left Eat Left Down Up Chemo Left Eat Foto Down Up Right Chemo Chemo Left Right Down Right Up Chemo Right Up,140,2505,20
2515,Down Up Chemo Down Foto Eat Eat Down Chemo Down Chemo Eat Eat Down Foto Eat Eat Foto Left Chemo Chemo Foto Down Chemo Up,141,2315,19
2516,Eat Right Down Up Foto Down Down Chemo Left Left Chemo Left Foto Right Eat Chemo Chemo Right Eat Down Foto Down Up Chemo Foto,141,2400,4
2517,Up Chemo Up Up Right Foto Right Foto Left Right Eat Chemo Chemo Down Eat Down Eat Eat Foto Chemo Up Foto Eat Up Left,141,2435,0
2518,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Chemo Eat Right Down Left Chemo Eat Foto Down Up Chemo Chemo Foto,141,2479,3
2519,Up Chemo Up Up Right Foto Right Foto Left Right Eat Chemo Chemo Down Eat Down Eat Eat Foto Chemo Up Foto Eat Up Left,141,2495,1
2520,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Chemo Eat Right Down Left Chemo Eat Foto Down Up Chemo Chemo Foto,141,2508,10
2521,Eat Right Down Up Foto Down Down Chemo Left Left Chemo Left Foto Right Eat Chemo Chemo Right Eat Down Foto Down Up Chemo Foto,142,2410,17
2522,Eat Up Right Left Foto Left Down Right Down Up Up Left Right Eat Chemo Left Down Up Up Eat Up Eat Foto Eat,142,2456,1
2523,Chemo Foto Chemo Left Eat Left Down Up Chemo Left Eat Foto Down Up Right Chemo Chemo Left Right Down Right Up Chemo Right Up,142,2472,6
2524,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Chemo Eat Right Down Left Chemo Eat Foto Down Up Chemo Chemo Foto,142,2474,1
2525,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,142,2492,7
2526,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,143,2392,15
2527,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,143,2455,2
2528,Up Chemo Up Up Right Foto Right Foto Left Right Eat Chemo Chemo Down Eat Down Eat Eat Foto Chemo Up Foto Eat Up Left,143,2495,2
2529,Eat Left Up Foto Eat Up Chemo Down Up Up Up Chemo Eat Chemo Chemo Down Foto Foto Foto Foto Foto Up Right Chemo Chemo,143,2499,51
2530,Chemo Foto Chemo Left Eat Left Down Up Chemo Left Eat Foto Down Up Right Chemo Chemo Left Right Down Right Up Chemo Right Up,143,2502,12
2531,Eat Foto Right Chemo Chemo Left Chemo Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Up Right Left Eat Foto Down Chemo Chemo Right Eat Chemo Chemo Foto Left Right Down Up Down Down,143,2503,51
2532,Eat Right Down Up Foto Down Down Chemo Left Left Chemo Left Foto Right Eat Chemo Chemo Right Eat Down Foto Down Up Chemo Foto,143,2516,1
2533,Eat Foto Right Chemo Chemo Left Chemo Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Up Right Left Eat Foto Down Chemo Chemo Right Eat Chemo Chemo Foto Left Right Down Up Down Down,144,2386,3
2534,Eat Right Down Up Foto Down Down Chemo Left Left Chemo Left Foto Right Eat Chemo Chemo Right Eat Down Foto Down Up Chemo Foto,144,2404,10
2535,Right Down Chemo Left Left Eat Eat Left Eat Left Down Right Right Down Foto Down Foto Down Eat Down Up Up Left Right Chemo,144,2412,7
2536,Eat Up Right Left Foto Left Down Right Down Up Up Left Right Eat Chemo Left Down Up Up Eat Up Eat Foto Eat,144,2456,1
2537,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,144,2468,6
2538,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Chemo Eat Right Down Left Chemo Eat Foto Down Up Chemo Chemo Foto,144,2508,33
2539,Eat Right Down Up Foto Down Down Chemo Left Left Chemo Left Foto Right Eat Chemo Chemo Right Eat Down Foto Down Up Chemo Foto,144,2521,1
2540,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,144,2525,2
2541,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Chemo Eat Right Down Left Chemo Eat Foto Down Up Chemo Chemo Foto,145,2474,3
2542,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Chemo Eat Right Down Left Chemo Eat Foto Down Up Chemo Chemo Foto,145,2477,51
2543,Down Down Left Down Right Up Down Right Chemo Up Up Foto Chemo Chemo Foto Eat Left Chemo Chemo Eat Chemo Up Chemo Eat Chemo,145,2482,6
2544,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Chemo Eat Right Down Left Chemo Eat Foto Down Up Chemo Chemo Foto,145,2491,1
2545,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,145,2507,14
2546,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Chemo Eat Right Down Left Chemo Eat Foto Down Up Chemo Chemo Foto,145,2520,23
2547,Eat Right Down Up Foto Down Down Chemo Left Left Chemo Left Foto Right Eat Chemo Chemo Right Eat Down Foto Down Up Chemo Foto,146,2404,2
2548,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,146,2455,4
2549,Eat Up Right Left Foto Left Down Right Down Up Up Left Right Eat Chemo Left Down Up Up Eat Up Eat Foto Eat,146,2456,3
2550,Up Chemo Up Up Right Foto Right Foto Left Right Eat Chemo Chemo Down Eat Down Eat Eat Foto Chemo Up Foto Eat Up Left,146,2495,39
2551,Eat Right Down Up Foto Down Down Chemo Left Left Chemo Left Foto Right Eat Chemo Chemo Right Eat Down Foto Down Up Chemo Foto,146,2521,16
2552,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Chemo Eat Right Down Left Chemo Eat Foto Down Up Chemo Chemo Foto,147,2491,51
2553,Down Up Chemo Down Foto Eat Eat Down Chemo Down Chemo Eat Eat Down Foto Eat Eat Foto Left Chemo Chemo Foto Down Chemo Up Up Chemo Down Foto Eat Eat Down Chemo Down Chemo,147,2515,1
2554,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,147,2545,33
2555,Eat Foto Right Chemo Chemo Left Chemo Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Up Right Left Eat Foto Down Chemo Chemo Right Eat Chemo Chemo Foto Left Right Down Up Down Down,148,2386,15
2556,Eat Right Down Up Foto Down Down Chemo Left Left Chemo Left Foto Right Eat Chemo Chemo Right Eat Down Foto Down Up Chemo Foto,148,2511,18
2557,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,148,2526,1
2558,Right Down Chemo Left Left Eat Eat Left Eat Left Down Right Right Down Foto Down Foto Down Eat Down Up Up Left Right Chemo,148,2535,29
2559,Chemo Foto Chemo Left Eat Left Down Up Chemo Left Eat Foto Down Up Right Chemo Chemo Left Right Down Right Up Chemo Right Up,149,2361,3
2560,Eat Right Down Up Foto Down Down Chemo Left Left Chemo Left Foto Right Eat Chemo Chemo Right Eat Down Foto Down Up Chemo Foto,149,2404,51
2561,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Chemo Eat Right Down Left Chemo Eat Foto Down Up Chemo Chemo Foto,149,2474,51
2562,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Chemo Eat Right Down Left Chemo Eat Foto Down Up Chemo Chemo Foto,149,2477,2
2563,Up Chemo Up Up Right Foto Right Foto Left Right Eat Chemo Chemo Down Eat Down Eat Eat Foto Chemo Up Foto Eat Up Left,150,2435,51
2564,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,150,2545,3
2565,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Chemo Eat Right Down Left Chemo Eat Foto Down Up Chemo Chemo Foto,150,2552,6
2566,Eat Foto Right Chemo Chemo Left Chemo Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Up Right Left Eat Foto Down Chemo Chemo Right Eat Chemo Chemo Foto Left Right Down Up Down Down,150,2555,51
2567,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,151,2455,1
2568,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,151,2468,1
2569,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,151,2526,11
2570,Eat Foto Right Chemo Chemo Left Right Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Eat Right Left Eat Foto Down Foto,152,2387,1
2571,Eat Down Eat Left Chemo Foto Up Down Eat Chemo Left Up Foto Right Left Foto Right Foto Right Up Eat Left Left Up Foto,152,2454,24
2572,Down Down Left Down Right Up Down Right Chemo Up Up Foto Chemo Chemo Foto Eat Left Chemo Chemo Eat Chemo Up Chemo Eat Chemo,152,2482,1
2573,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Chemo Eat Right Down Left Chemo Eat Foto Down Up Chemo Chemo Foto,152,2538,51
2574,Right Down Chemo Left Left Eat Eat Left Eat Left Down Right Right Down Foto Down Foto Down Eat Down Up Up Left Right Chemo,152,2558,1
2575,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Eat Eat Right Down Foto Chemo Eat Foto Right Up Chemo Chemo Foto Foto,152,2561,1
2576,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Chemo Eat Right Down Left Chemo Eat Foto Down Up Chemo Chemo Foto,152,2565,45
2577,Chemo Foto Chemo Left Eat Left Down Up Chemo Left Eat Foto Down Up Right Chemo Chemo Left Right Down Right Up Chemo Right Up,153,2361,14
2578,Up Chemo Up Up Right Foto Right Foto Left Right Eat Chemo Chemo Down Eat Down Eat Eat Foto Chemo Up Foto Eat Up Left,153,2435,3
2579,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,153,2455,51
2580,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,153,2468,5
2581,Eat Right Down Up Foto Down Down Chemo Left Left Chemo Left Foto Right Eat Chemo Chemo Right Eat Down Foto Down Up Chemo Foto,153,2521,51
2582,Eat Down Eat Left Chemo Foto Up Down Eat Chemo Left Up Foto Right Left Foto Right Foto Right Up Eat Left Left Up Foto Left Up Foto Right Left Foto,154,2372,3
2583,Eat Foto Right Chemo Chemo Left Right Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Eat Right Left Eat Foto Down Foto,154,2387,36
2584,Eat Right Down Up Foto Down Down Chemo Left Left Chemo Left Foto Right Eat Chemo Chemo Right Eat Down Foto Down Up Chemo Foto,154,2404,1
2585,Down Down Left Down Right Up Down Right Chemo Up Up Foto Chemo Chemo Foto Eat Left Chemo Chemo Eat Chemo Up Chemo Eat Chemo,154,2487,2
2586,Chemo Foto Chemo Left Eat Left Down Up Chemo Left Eat Foto Down Up Right Chemo Chemo Left Right Down Right Up Chemo Right Up,154,2514,2
2587,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,154,2554,2
2588,Right Down Chemo Left Left Eat Eat Left Eat Left Down Right Right Down Foto Down Foto Down Eat Down Up Up Left Right Chemo,154,2558,17
2589,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Chemo Eat Right Down Left Chemo Eat Foto Down Up Chemo Chemo Foto,154,2561,5
2590,Up Chemo Up Up Right Foto Right Foto Left Right Eat Chemo Chemo Down Eat Down Eat Eat Foto Chemo Up Foto Eat Up Left,155,2578,3
2591,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,155,2580,28
2592,Eat Right Down Up Foto Down Down Chemo Left Left Chemo Left Foto Right Eat Chemo Chemo Right Eat Down Foto Down Up Chemo Foto,155,2581,37
2593,Foto Left Chemo Eat Left Down Foto Foto Chemo Right Up Down Right Up Foto Eat Right Foto Down Left Up Left Eat Eat Eat,156,2437,2
2594,Eat Right Down Up Foto Down Down Chemo Left Left Chemo Left Foto Right Eat Chemo Chemo Right Eat Down Foto Down Up Chemo Foto,156,2481,15
2595,Chemo Foto Chemo Left Eat Left Down Up Chemo Left Eat Foto Down Up Right Chemo Chemo Left Right Down Right Up Chemo Right Up,156,2502,11
2596,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Chemo Eat Right Down Left Chemo Eat Foto Down Up Chemo Chemo Foto,156,2546,1
2597,Right Down Chemo Left Left Eat Eat Left Eat Left Down Right Right Down Foto Down Foto Down Eat Down Up Up Left Right Chemo,157,2397,6
2598,Down Down Left Down Right Up Down Right Chemo Up Up Foto Chemo Chemo Foto Eat Left Chemo Chemo Eat Chemo Up Chemo Eat Chemo,157,2482,51
2599,Down Up Chemo Down Foto Eat Eat Down Chemo Down Chemo Eat Eat Down Foto Eat Eat Foto Left Chemo Chemo Foto Down Chemo Up,157,2515,51
2600,Eat Right Down Up Foto Down Down Chemo Left Left Chemo Left Foto Right Eat Chemo Chemo Right Eat Down Foto Down Up Chemo Foto,157,2551,29
2601,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,157,2554,51
2602,Eat Down Eat Left Chemo Foto Up Down Eat Chemo Left Up Foto Right Left Foto Right Foto Right Up Eat Left Left Up Foto,157,2571,24
2603,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Chemo Eat Right Down Left Chemo Eat Foto Down Up Chemo Chemo Foto,157,2576,15
2604,Up Chemo Up Up Right Foto Right Foto Left Right Eat Chemo Chemo Down Eat Down Eat Eat Foto Chemo Up Foto Eat Up Left,157,2590,4
2605,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Chemo Eat Right Down Left Chemo Eat Foto Down Up Chemo Chemo Foto,158,2440,9
2606,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Chemo Eat Right Down Left Chemo Eat Foto Down Up Chemo Chemo Foto,158,2538,51
2607,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Chemo Eat Right Down Left Chemo Eat Foto Down Up Chemo Chemo Foto,158,2546,6
2608,Foto Left Chemo Eat Left Down Foto Foto Chemo Right Up Down Right Up Foto Eat Right Foto Down Left Up Left Eat Eat Eat,159,2437,14
2609,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,159,2455,3
2610,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,159,2492,14
2611,Right Down Chemo Left Left Eat Eat Left Eat Left Down Right Right Down Foto Down Foto Down Eat Down Up Up Left Right Chemo,159,2588,40
2612,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,159,2591,6
2613,Down Down Left Down Right Up Down Right Chemo Up Up Foto Chemo Chemo Foto Eat Left Chemo Chemo Eat Chemo Up Chemo Eat Chemo,159,2598,3
2614,Up Chemo Up Up Right Foto Right Foto Left Right Eat Chemo Chemo Down Eat Down Eat Eat Foto Chemo Up Foto Eat Up Left,159,2604,51
2615,Eat Foto Right Chemo Chemo Left Right Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Eat Right Left Eat Foto Down Foto,160,2387,11
2616,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,160,2507,51
2617,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,160,2554,1
2618,Eat Right Down Up Foto Down Down Chemo Left Left Chemo Left Foto Right Eat Chemo Chemo Right Eat Down Foto Down Up Chemo Foto,160,2592,34
2619,Right Down Chemo Left Left Eat Eat Left Eat Left Down Right Right Down Foto Down Foto Down Eat Down Up Up Left Right Chemo,161,2588,5
2620,Down Up Chemo Down Foto Eat Eat Down Chemo Down Chemo Eat Eat Down Foto Eat Eat Foto Left Chemo Chemo Foto Down Chemo Up,161,2599,4
2621,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,161,2609,8
2622,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,162,2554,41
2623,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Chemo Eat Right Down Left Chemo Eat Foto Down Up Chemo Chemo Foto,162,2561,24
2624,Up Chemo Up Up Right Foto Right Foto Left Right Eat Chemo Chemo Down Eat Down Eat Eat Foto Chemo Up Foto Eat Up Left,162,2614,8
2625,Eat Foto Right Chemo Chemo Left Chemo Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Up Right Left Eat Foto Down Chemo Chemo Right Eat Chemo Chemo Foto Left Right Down Up Down Down,163,2531,23
2626,Eat Right Down Up Foto Down Down Chemo Left Left Chemo Left Foto Right Eat Chemo Chemo Right Eat Down Foto Down Up Chemo Foto,163,2594,9
2627,Chemo Foto Chemo Left Eat Left Down Up Chemo Left Eat Foto Down Up Right Chemo Chemo Left Right Down Right Up Chemo Right Up,163,2595,10
2628,Down Down Left Down Right Up Down Right Chemo Up Up Foto Chemo Chemo Foto Eat Left Chemo Chemo Eat Chemo Up Chemo Eat Chemo,163,2598,3
2629,Eat Right Down Up Foto Down Down Chemo Left Left Chemo Left Foto Right Eat Chemo Chemo Right Eat Down Foto Down Up Chemo Foto,163,2618,20
2630,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,163,2621,3
2631,Eat Foto Right Chemo Chemo Left Chemo Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Up Right Left Eat Foto Down Chemo Chemo Right Eat Chemo Chemo Foto Left Right Down Up Down Down,164,2566,6
2632,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Chemo Eat Right Down Left Chemo Eat Foto Down Up Chemo Chemo Foto,164,2576,1
2633,Chemo Foto Chemo Left Eat Left Down Up Chemo Left Eat Foto Down Up Right Chemo Chemo Left Right Down Right Up Chemo Right Up,164,2577,18
2634,Right Down Chemo Left Left Eat Eat Left Eat Left Down Right Right Down Foto Down Foto Down Eat Down Up Up Left Right Chemo,164,2619,7
2635,Eat Right Down Up Foto Down Down Chemo Left Left Chemo Left Foto Right Eat Chemo Chemo Right Eat Down Foto Down Up Chemo Foto,165,2404,51
2636,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,165,2507,12
2637,Eat Right Down Up Foto Down Down Chemo Left Left Chemo Left Foto Right Eat Chemo Chemo Right Eat Down Foto Down Up Chemo Foto,165,2581,7
2638,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,165,2621,20
